id;UNIDAD;MUNICIPIO;Match_addr;ARC_Street;CODIGO;PERIODO;DIRECCION;Delito;x;y
42368;MEBOG;Bogota;KR 69-1 35, BOGOTA;KR 69 CL 1 35;110119721;2013;KR 69 CL 1 35;h_personas;-74,12344337;4,6226004
42369;MEBOG;Bogota;KR 93C-38C S 41, BOGOTA;KR 93 C CL 38 C 41 SUR;110119722;2013;KR 93 C CL 38 C 41 SUR;h_personas;-74,16622619;4,644709362
42370;MEBOG;Bogota;KR 13-79 13, BOGOTA;KR 13 CL 79 13;110119723;2013;KR 13 CL 79 13;h_personas;-74,05053863;4,665284269
42371;MEBOG;Bogota;KR 26-74 S 2, BOGOTA;KR 26 CL 74 SUR;110119724;2013;KR 26 CL 74 SUR;h_personas;-74,14959115;4,543621924
42372;MEBOG;Bogota;KR 9-75 70, BOGOTA;KR 9 CL 75 70;110119726;2013;KR 9 CL 75 70;h_personas;-74,04896527;4,659844397
42373;MEBOG;Bogota;KR 86A-90 9, BOGOTA;KR 86 A CL 90 9;110119727;2013;KR 86 A CL 90 9;h_personas;-74,08931355;4,711054904
42374;MEBOG;Bogota;CL 56F-95 S 2, BOGOTA;CL 56 F SUR KR 95;110119731;2013;CL 56 F SUR KR 95;h_personas;-74,18600617;4,6362802
42375;MEBOG;Bogota;CL 20-1 2, BOGOTA;CL 20 KR 1;110119732;2013;CL 20 KR 1;h_personas;-74,05913963;4,60398761
42376;MEBOG;Bogota;KR 8-12 2, BOGOTA;KR 8 CL 12;110119733;2013;KR 8 CL 12;h_personas;-74,06999199;4,600110233
42377;MEBOG;Bogota;KR 3-13 2, BOGOTA;AK 3 CL 13;110119736;2013;AK 3 CL 13;h_personas;-74,06505686;4,598077588
42378;MEBOG;Bogota;KR 19-114 2, BOGOTA;KR 19 CL 114;110119737;2013;KR 19 CL 114;h_personas;-74,04079991;4,695813677
42379;MEBOG;Bogota;CL 17-25 26, BOGOTA;CL 17 KR 25 26;110119738;2013;CL 17 KR 25 26;h_personas;-74,08071781;4,613685988
42380;MEBOG;Bogota;KR 116-77B 42, BOGOTA;KR 116 CL 77 B 42;110119739;2013;KR 116 CL 77 B 42;h_personas;-74,11989091;4,721886227
42381;MEBOG;Bogota;KR 35-29 S 2, BOGOTA;KR 35 CL 29 SUR;110119740;2013;KR 35 CL 29 SUR;h_personas;-74,10979887;4,595091184
42382;MEBOG;Bogota;CL 45-1A 2, BOGOTA;CL 45 KR 1 A;110119742;2013;CL 45 KR 1 A;h_personas;-74,05449173;4,631353305
42383;MEBOG;Bogota;CL 22-24 2, BOGOTA;CL 22 . KR 24;110119743;2013;CL 22 . KR 24;h_personas;-74,07732914;4,617481786
42384;MEBOG;Bogota;CL 26-13 2, BOGOTA;CL 26 KR 13;110119744;2013;CL 26 KR 13;h_personas;-74,06565478;4,614071199
42385;MEBOG;Bogota;CL 49B-27 S 2, BOGOTA;CL 49 B SUR KR 27;110119745;2013;CL 49 B SUR KR 27;h_personas;-74,12793622;4,581723092
42386;MEBOG;Bogota;CL 117-19 2, BOGOTA;CL 117 KR 19;110119746;2013;CL 117 KR 19;h_personas;-74,04433032;4,699698053
42387;MEBOG;Bogota;KR 19C-58 S 2, BOGOTA;KR 19 C CL 58 SUR;110119747;2013;KR 19 C CL 58 SUR;h_personas;-74,13297863;4,567880526
42388;MEBOG;Bogota;CL 26-68 S 2, BOGOTA;CL 26 SUR KR 68;110119748;2013;CL 26 SUR KR 68;h_personas;-74,12414969;4,610522512
42389;MEBOG;Bogota;KR 77-66 2, BOGOTA;KR 77 OCCIDENTE CL 66 NORTE;110119749;2013;KR 77 OCCIDENTE CL 66 NORTE;h_personas;-74,09836591;4,68453291
42390;MEBOG;Bogota;KR 10-35 S 2, BOGOTA;KR 10 CL 35 SUR;110119750;2013;KR 10 CL 35 SUR;h_personas;-74,09731993;4,56709916
42391;MEBOG;Bogota;KR 91-72 S 2, BOGOTA;KR 91 CL 72 SUR;110119751;2013;KR 91 CL 72 SUR;h_personas;-74,19014342;4,614488431
42392;MEBOG;Bogota;TV 35-27A S 2, BOGOTA;TR 35 CL 27 A SUR;110119753;2013;TR 35 CL 27 A SUR;h_personas;-74,10896237;4,596045529
42393;MEBOG;Bogota;CL 10-60 2, BOGOTA;CL 10 KR 60;110119754;2013;CL 10 KR 60;h_personas;-74,10938761;4,629431867
42394;MEBOG;Bogota;KR 24-41B S 2, BOGOTA;KR 24 CL 41 B SUR;110119755;2013;KR 24 CL 41 B SUR;h_personas;-74,11774445;4,580536169
42395;MEBOG;Bogota;KR 104-152 2, BOGOTA;KR 104 CL 152;110119756;2013;KR 104 CL 152;h_personas;-74,08636375;4,753020634
42396;MEBOG;Bogota;CL 19-10 2, BOGOTA;CL 19 KR 10;110119757;2013;CL 19 KR 10;h_personas;-74,06826372;4,607497145
42397;MEBOG;Bogota;KR 49C-86 2, BOGOTA;KR 49 C CL 86;110119758;2013;KR 49 C CL 86;h_personas;-74,0604131;4,676308679
42398;MEBOG;Bogota;KR 11A-93 41, BOGOTA;KR 11 A CL 93 . 41;110119761;2013;KR 11 A CL 93 . 41;h_personas;-74,04249797;4,67580164
42399;MEBOG;Bogota;KR 112-26 42, BOGOTA;KR 112 CL 26;110119762;2013;KR 112 CL 26;h_personas;-74,14444158;4,682607677
42400;MEBOG;Bogota;CL 80-68 2, BOGOTA;CL 80 KR 68;110119764;2013;CL 80 KR 68;h_personas;-74,07331071;4,684667333
42401;MEBOG;Bogota;CL 19-34 67, BOGOTA;CL 19 KR 34 67;110119765;2013;CL 19 KR 34 67;h_personas;-74,08592376;4,622856424
42402;MEBOG;Bogota;KR 4-19 2, BOGOTA;KR 4 CL 19;110119766;2013;KR 4 CL 19;h_personas;-74,06318852;4,604014929
42403;MEBOG;Bogota;CL 24A-40 51, BOGOTA;CL 24 A KR 40 51;110119767;2013;CL 24 A KR 40 51;h_personas;-74,0869364;4,631780628
42404;MEBOG;Bogota;KR 8-45 2, BOGOTA;AK 8 CL 45;110119768;2013;AK 8 CL 45;h_personas;-74,05910582;4,632159162
42405;MEBOG;Bogota;KR 37-26 2, BOGOTA;KR 37 CL 26;110119769;2013;KR 37 CL 26;h_personas;-74,07766009;4,631199834
42406;MEBOG;Bogota;KR 9-5 2, BOGOTA;AK 9 AC 5;110119770;2013;AK 9 AC 5;h_personas;-74,0748608;4,593963883
42407;MEBOG;Bogota;TV 85-64 2, BOGOTA;TR 85 DG 64;110119773;2013;TR 85 DG 64;h_personas;-74,10518215;4,687049758
42408;MEBOG;Bogota;TV 85-64B 2, BOGOTA;TR 85 CL 64 B;110119774;2013;TR 85 CL 64 B;h_personas;-74,10527575;4,6845391
42409;MEBOG;Bogota;KR 100-23 1, BOGOTA;KR 100 CL 23;110119776;2013;KR 100 CL 23;h_personas;-74,13981674;4,673899189
42410;MEBOG;Bogota;KR 11D-125A 51, BOGOTA;KR 11 D CL 125 A 51;110119777;2013;KR 11 D CL 125 A 51;h_personas;-74,0319523;4,704100624
42411;MEBOG;Bogota;CL 87-22 2, BOGOTA;CL 87 KR 22;110119778;2013;CL 87 KR 22;h_personas;-74,05220099;4,674861098
42412;MEBOG;Bogota;CL 66-59 2, BOGOTA;CL 66 KR 59;110119779;2013;CL 66 KR 59;h_personas;-74,08605516;4,67496469
42413;MEBOG;Bogota;CL 145-9 1, BOGOTA;CL 145 KR 9;110119780;2013;CL 145 KR 9;h_personas;-74,02701768;4,723128252
42414;MEBOG;Bogota;KR 80-38 S 2, BOGOTA;KR 80 DG 38 SUR;110119781;2013;KR 80 DG 38 SUR;h_personas;-74,14821824;4,624108911
42415;MEBOG;Bogota;KR 55-153 2, BOGOTA;KR 55 CL 153;110119784;2013;KR 55 CL 153;h_personas;-74,05181052;4,740353564
42416;MEBOG;Bogota;KR 30-22 2, BOGOTA;KR 30 CL 22;110119785;2013;KR 30 CL 22;h_personas;-74,08061653;4,620948336
42417;MEBOG;Bogota;KR 9-21 2, BOGOTA;AK 9 CL 21;110119786;2013;AK 9 CL 21;h_personas;-74,06662675;4,608343077
42418;MEBOG;Bogota;KR 61-66C 2, BOGOTA;KR 61 CL 66 C;110119787;2013;KR 61 CL 66 C;h_personas;-74,07913524;4,669633964
42419;MEBOG;Bogota;CL 48-1 SE 2, BOGOTA;CL 48 SUR KR 1 ESTE;110119789;2013;CL 48 SUR KR 1 ESTE;h_personas;-74,09461932;4,546626133
42420;MEBOG;Bogota;CL 65A-17A S 60, BOGOTA;CL 65 A SUR KR 17 A 60;110119792;2013;CL 65 A SUR KR 17 A 60;h_personas;-74,13857881;4,550596289
42421;MEBOG;Bogota;DG 73A-16C S 12, BOGOTA;DG 73 A SUR KR 16 C 12;110119795;2013;DG 73 A SUR KR 16 C 12;h_personas;-74,13110982;4,544841136
42422;MEBOG;Bogota;CL 79B-56 83, BOGOTA;CL 79 B KR 56 . 83;110119798;2013;CL 79 B KR 56 . 83;h_personas;-74,06902571;4,677816872
42423;MEBOG;Bogota;CL 11-3 2, BOGOTA;CL 11 AK 3;110119801;2013;CL 11 AK 3;h_personas;-74,06620119;4,596543206
42424;MEBOG;Bogota;CL 43-8 2, BOGOTA;CL 43 . KR 8;110119802;2013;CL 43 . KR 8;h_personas;-74,05986849;4,630902001
42425;MEBOG;Bogota;CL 80-27 1, BOGOTA;CL 80 KR 27;110119803;2013;CL 80 KR 27;h_personas;-74,05876907;4,670468627
42426;MEBOG;Bogota;CL 106-7 19, BOGOTA;CL 106 KR 7 19;110119805;2013;CL 106 KR 7 19;h_personas;-74,03028084;4,685667725
42427;MEBOG;Bogota;KR 78-6 S 2, BOGOTA;KR 78 CL 6 SUR;110119808;2013;KR 78 CL 6 SUR;h_personas;-74,13955094;4,625916603
42428;MEBOG;Bogota;KR 123-131 61, BOGOTA;KR 123 OCCIDENTE CL 131 61 NORTE;110119809;2013;KR 123 OCCIDENTE CL 131 61 NORTE;h_personas;-74,10081365;4,737753471
42429;MEBOG;Bogota;CL 58-14 S 2, BOGOTA;CL 58 SUR KR 14;110119810;2013;CL 58 SUR KR 14;h_personas;-74,12424383;4,560804165
42430;MEBOG;Bogota;CL 50-18C S 2, BOGOTA;CL 50 SUR KR 18 C;110119811;2013;CL 50 SUR KR 18 C;h_personas;-74,12174648;4,56963874
42431;MEBOG;Bogota;CL 2-30 S 2, BOGOTA;CL 2 SUR KR 30;110119812;2013;CL 2 SUR KR 30;h_personas;-74,0983149;4,599019066
42432;MEBOG;Bogota;KR 7-163 27, BOGOTA;KR 7 . CL 163 . 27;110119813;2013;KR 7 . CL 163 . 27;h_personas;-74,01737887;4,738313515
42433;MEBOG;Bogota;CL 53-14 S 2, BOGOTA;CL 53 SUR KR 14;110119814;2013;CL 53 SUR KR 14;h_personas;-74,12081061;4,562476084
42434;MEBOG;Bogota;CALLE 100 6 2, BOGOTA;CL 100 AU 6;110119815;2013;CL 100 AU 6;h_personas;-74,01451569;4,67055242
42435;MEBOG;Bogota;CL 40-25 2, BOGOTA;CL 40 KR 25;110119818;2013;CL 40 KR 25;h_personas;-74,07177384;4,630862805
42436;MEBOG;Bogota;KR 7-170 2, BOGOTA;KR 7 CL 170;110119821;2013;KR 7 CL 170;h_personas;-74,01697134;4,747693433
42437;MEBOG;Bogota;CL 80-73 2, BOGOTA;CL 80 KR 73;110119822;2013;CL 80 KR 73;h_personas;-74,08535138;4,697076646
42438;MEBOG;Bogota;CL 53-24 2, BOGOTA;CL 53 NORTE KR 24 ESTE;110119823;2013;CL 53 NORTE KR 24 ESTE;h_personas;-74,06826301;4,642296847
42439;MEBOG;Bogota;CL 22-3 2, BOGOTA;CL 22 KR 3;110119824;2013;CL 22 KR 3;h_personas;-74,06128059;4,606061045
42440;MEBOG;Bogota;KR 4-22 2, BOGOTA;KR 4 CL 22;110119825;2013;KR 4 CL 22;h_personas;-74,06214299;4,606631743
42441;MEBOG;Bogota;CL 63-68 2, BOGOTA;CL 63 KR 68;110119828;2013;CL 63 KR 68;h_personas;-74,09353244;4,67637464
42442;MEBOG;Bogota;KR 95A-49 S 2, BOGOTA;KR 95 A CL 49 SUR;110119829;2013;KR 95 A CL 49 SUR;h_personas;-74,17722084;4,640833398
42443;MEBOG;Bogota;KR 77M-63 S 2, BOGOTA;KR 77 M CL 63 SUR;110119830;2013;KR 77 M CL 63 SUR;h_personas;-74,17513571;4,600831018
42444;MEBOG;Bogota;KR 79A-26 S 2, BOGOTA;KR 79 A CL 26 SUR;110119832;2013;KR 79 A CL 26 SUR;h_personas;-74,14688159;4,630060045
42445;MEBOG;Bogota;CL 40-72L S 2, BOGOTA;CL 40 SUR KR 72 L;110119834;2013;CL 40 SUR KR 72 L;h_personas;-74,14233702;4,610384586
42446;MEBOG;Bogota;KR 78B-35A S 48, BOGOTA;KR 78 B CL 35 A 48 SUR;110119837;2013;KR 78 B CL 35 A 48 SUR;h_personas;-74,14393045;4,623775178
42447;MEBOG;Bogota;CL 119-16 2, BOGOTA;CL 119 AC 16;110119838;2013;CL 119 AC 16;h_personas;-74,03703429;4,699401963
42448;MEBOG;Bogota;CL 17-10 2, BOGOTA;CL 17 KR 10;110119839;2013;CL 17 KR 10;h_personas;-74,06927761;4,605707796
42449;MEBOG;Bogota;KR 10-7 2, BOGOTA;KR 10 CL 7;110119840;2013;KR 10 CL 7;h_personas;-74,07468025;4,596393002
42450;MEBOG;Bogota;CL 29-25 S 2, BOGOTA;CL 29 SUR KR 25;110119841;2013;CL 29 SUR KR 25;h_personas;-74,10714465;4,585714044
42451;MEBOG;Bogota;CL 53-55 2, BOGOTA;CL 53 KR 55;110119843;2013;CL 53 KR 55;h_personas;-74,09183483;4,6556653
42452;MEBOG;Bogota;KR 15-27A S 28, BOGOTA;KR 15 CL 27 A 28 SUR;110119844;2013;KR 15 CL 27 A 28 SUR;h_personas;-74,10147347;4,578271949
42453;MEBOG;Bogota;CL 41-26 2, BOGOTA;CL 41 KR 26;110119845;2013;CL 41 KR 26;h_personas;-74,07112746;4,631985938
42454;MEBOG;Bogota;KR 94-72 S 6, BOGOTA;KR 94 CL 72 6 SUR;110119846;2013;KR 94 CL 72 6 SUR;h_personas;-74,19206071;4,615757857
42455;MEBOG;Bogota;CL 48-16A 2, BOGOTA;CL 48 KR 16 A;110119847;2013;CL 48 KR 16 A;h_personas;-74,06399144;4,636411519
42456;MEBOG;Bogota;CL 170-64 2, BOGOTA;CL 170 KR 64;110119848;2013;CL 170 KR 64;h_personas;-74,05866557;4,755800833
42457;MEBOG;Bogota;KR 45-68 S 2, BOGOTA;KR 45 CL 68 SUR;110119851;2013;KR 45 CL 68 SUR;h_personas;-74,14882038;4,574423855
42458;MEBOG;Bogota;KR 72A-48 80, BOGOTA;KR 72 A CL 48 80;110119853;2013;KR 72 A CL 48 80;h_personas;-74,1050297;4,668777815
42459;MEBOG;Bogota;CL 63-80 S 2, BOGOTA;CL 63 SUR KR 80;110119855;2013;CL 63 SUR KR 80;h_personas;-74,17846837;4,601721026
42460;MEBOG;Bogota;TV 33-49 S 2, BOGOTA;TR 33 CL 49 SUR;110119858;2013;TR 33 CL 49 SUR;h_personas;-74,12802675;4,585689283
42461;MEBOG;Bogota;KR 94C-147 11, BOGOTA;KR 94 C CL 147 11;110119859;2013;KR 94 C CL 147 11;h_personas;-74,08073313;4,742957052
42462;MEBOG;Bogota;KR 18-53 90, BOGOTA;KR 18 . CL 53 . 90;110119860;2013;KR 18 . CL 53 . 90;h_personas;-74,06383695;4,642602779
42463;MEBOG;Bogota;CL 29-4 SE 2, BOGOTA;CL 29 SUR KR 4 ESTE;110119861;2013;CL 29 SUR KR 4 ESTE;h_personas;-74,08321447;4,562867296
42464;MEBOG;Bogota;KR 7-2 2, BOGOTA;KR 7 CL 2;110119863;2013;KR 7 CL 2;h_personas;-74,07470512;4,589540849
42465;MEBOG;Bogota;KR 6-90 73, BOGOTA;KR 6 ESTE ESTE CL 90 73 SUR;110119864;2013;KR 6 ESTE ESTE CL 90 73 SUR;h_personas;-74,0378273;4,671206352
42466;MEBOG;Bogota;KR 36-25 43, BOGOTA;KR 36 CL 25 43;110119865;2013;KR 36 CL 25 43;h_personas;-74,0785158;4,629860375
42467;MEBOG;Bogota;KR 17-23 25, BOGOTA;KR 17 CL 23 25;110119866;2013;KR 17 CL 23 25;h_personas;-74,07067516;4,613830686
42468;MEBOG;Bogota;CL 4-1 60, BOGOTA;AC 4 AK 1;110119867;2013;AC 4 AK 1;h_personas;-74,06730641;4,589537625
42469;MEBOG;Bogota;KR 30-13 2, BOGOTA;KR 30 CL 13;110119869;2013;KR 30 CL 13;h_personas;-74,07947969;4,608919411
42470;MEBOG;Bogota;KR 16-45C S 2, BOGOTA;KR 16 CL 45 C SUR;110119870;2013;KR 16 CL 45 C SUR;h_personas;-74,11842695;4,571409066
42471;MEBOG;Bogota;TRANSVERSAL 3 28 77, BOGOTA;TR 3 CL 28 77;110119872;2013;TR 3 CL 28 77;h_personas;-74,08090984;4,562779704
42472;MEBOG;Bogota;KR 8-3 E 2, BOGOTA;KR 8 ESTE DG 3;110119873;2013;KR 8 ESTE DG 3;h_personas;-74,06390674;4,585338456
42473;MEBOG;Bogota;CL 18-97 2, BOGOTA;CL 18 KR 97;110119874;2013;CL 18 KR 97;h_personas;-74,14205653;4,66819258
42474;MEBOG;Bogota;KR 20-64 S 2, BOGOTA;KR 20 CL 64 SUR;110119875;2013;KR 20 CL 64 SUR;h_personas;-74,13993017;4,562861857
42475;MEBOG;Bogota;CL 18-22 S 41, BOGOTA;CL 18 SUR KR 22 41;110119877;2013;CL 18 SUR KR 22 41;h_personas;-74,09793339;4,587524726
42476;MEBOG;Bogota;CL 65-98B S 46, BOGOTA;CL 65 SUR KR 98 B 46;110119878;2013;CL 65 SUR KR 98 B 46;h_personas;-74,18589327;4,621147997
42477;MEBOG;Bogota;KR 7-28 2, BOGOTA;KR 7 CL 28;110119879;2013;KR 7 CL 28;h_personas;-74,0635103;4,615618525
42478;MEBOG;Bogota;KR 71D-4 2, BOGOTA;KR 71 D CL 4;110119880;2013;KR 71 D CL 4;h_personas;-74,13075298;4,62741827
42479;MEBOG;Bogota;CL 58A-88H S 2, BOGOTA;CL 58 A SUR KR 88 H;110119883;2013;CL 58 A SUR KR 88 H;h_personas;-74,18479034;4,628244373
42480;MEBOG;Bogota;CL 42-78A S 2, BOGOTA;CL 42 SUR SUR KR 78 A;110119884;2013;CL 42 SUR SUR KR 78 A;h_personas;-74,15288167;4,61423434
42481;MEBOG;Bogota;CL 116-6 23, BOGOTA;CL 116 KR 6 23;110119886;2013;CL 116 KR 6 23;h_personas;-74,02588816;4,693738111
42482;MEBOG;Bogota;KR 29-1B 2, BOGOTA;KR 29 CL 1 B;110119887;2013;KR 29 CL 1 B;h_personas;-74,0966847;4,599644486
42483;MEBOG;Bogota;KR 10-8 2, BOGOTA;KR 10 CL 8;110119888;2013;KR 10 CL 8;h_personas;-74,07394057;4,597667574
42484;MEBOG;Bogota;CL 31F-1 SE 2, BOGOTA;CL 31 F SUR KR 1 ESTE;110119889;2013;CL 31 F SUR KR 1 ESTE;h_personas;-74,08798485;4,560564071
42485;MEBOG;Bogota;KR 65-164 2, BOGOTA;KR 65 CL 164;110119890;2013;KR 65 CL 164;h_personas;-74,06304959;4,74845469
42486;MEBOG;Bogota;CL 36-26 S 2, BOGOTA;CL 36 SUR KR 26;110119891;2013;CL 36 SUR KR 26;h_personas;-74,11336388;4,584528644
42487;MEBOG;Bogota;CL 19-28 80, BOGOTA;CL 19 KR 28 80;110119892;2013;CL 19 KR 28 80;h_personas;-74,08124995;4,617677222
42488;MEBOG;Bogota;CL 31-3 SE 2, BOGOTA;CL 31 SUR KR 3 ESTE;110119893;2013;CL 31 SUR KR 3 ESTE;h_personas;-74,08550496;4,5611962
42489;MEBOG;Bogota;CL 51A-36 S 2, BOGOTA;CL 51 A SUR KR 36;110119894;2013;CL 51 A SUR KR 36;h_personas;-74,13171211;4,586236596
42490;MEBOG;Bogota;CL 143-106B 2, BOGOTA;CL 143 KR 106 B;110119895;2013;CL 143 KR 106 B;h_personas;-74,09228406;4,747247448
42491;MEBOG;Bogota;CL 63-14 2, BOGOTA;CL 63 KR 14;110119897;2013;CL 63 KR 14;h_personas;-74,0590691;4,650132953
42492;MEBOG;Bogota;KR 10-2 2, BOGOTA;KR 10 CL 2;110119898;2013;KR 10 CL 2;h_personas;-74,07776929;4,591508482
42493;MEBOG;Bogota;CL 120-16 2, BOGOTA;CL 120 AC 16;110119899;2013;CL 120 AC 16;h_personas;-74,03920023;4,700101435
42494;MEBOG;Bogota;CL 76-7 2, BOGOTA;CL 76 KR 7;110119900;2013;CL 76 KR 7;h_personas;-74,04725183;4,65940976
42495;MEBOG;Bogota;KR 96H-17 2, BOGOTA;KR 96 H CL 17;110119902;2013;KR 96 H CL 17;h_personas;-74,1378406;4,670276384
42496;MEBOG;Bogota;KR 4-11 88, BOGOTA;KR 4 CL 11 88;110119904;2013;KR 4 CL 11 88;h_personas;-74,06654709;4,597709796
42497;MEBOG;Bogota;CL 80-26 1, BOGOTA;CL 80 . AK 26;110119905;2013;CL 80 . AK 26;h_personas;-74,0583796;4,669963327
42498;MEBOG;Bogota;KR 8-1C 2, BOGOTA;KR 8 CL 1 C;110119907;2013;KR 8 CL 1 C;h_personas;-74,07647127;4,588826663
42499;MEBOG;Bogota;KR 69-6A 2, BOGOTA;KR 69 CL 6 A;110119908;2013;KR 69 CL 6 A;h_personas;-74,12255568;4,630439503
42500;MEBOG;Bogota;CL 63L-121A 2, BOGOTA;CL 63 L KR 121 A;110119909;2013;CL 63 L KR 121 A;h_personas;-74,1368712;4,714501831
42501;MEBOG;Bogota;CL 52-97C S 20, BOGOTA;CL 52 . SUR KR 97 C 20;110119910;2013;CL 52 . SUR KR 97 C 20;h_personas;-74,18145148;4,641203971
42502;MEBOG;Bogota;KR 7-45 2, BOGOTA;KR 7 CL 45;110119911;2013;KR 7 CL 45;h_personas;-74,05839409;4,631906142
42503;MEBOG;Bogota;CL 44C-45 53, BOGOTA;CL 44 C KR 45 . 53;110119912;2013;CL 44 C KR 45 . 53;h_personas;-74,0827828;4,642803985
42504;MEBOG;Bogota;CL 127-53A 48, BOGOTA;CL 127 KR 53 A 48;110119913;2013;CL 127 KR 53 A 48;h_personas;-74,0565295;4,708940012
42505;MEBOG;Bogota;KR 92-70A S 2, BOGOTA;KR 92 CL 70 A SUR;110119914;2013;KR 92 CL 70 A SUR;h_personas;-74,19393408;4,628802794
42506;MEBOG;Bogota;KR 1-6 2, BOGOTA;AK 1 CL 6;110119915;2013;AK 1 CL 6;h_personas;-74,06677679;4,591713024
42507;MEBOG;Bogota;KR 46-127B 2, BOGOTA;KR 46 CL 127 B;110119916;2013;KR 46 CL 127 B;h_personas;-74,05769097;4,712994701
42508;MEBOG;Bogota;CL 67-116B 2, BOGOTA;CL 67 KR 116 B;110119917;2013;CL 67 KR 116 B;h_personas;-74,13117642;4,712837382
42509;MEBOG;Bogota;KR 82BIS-70 51, BOGOTA;KR 82 BIS CL 70 51;110119918;2013;KR 82 BIS CL 70 51;h_personas;-74,09968247;4,692483392
42510;MEBOG;Bogota;CL 143-45 50, BOGOTA;CL 143 KR 45 50;110119919;2013;CL 143 KR 45 50;h_personas;-74,05188716;4,730742011
42511;MEBOG;Bogota;KR 113-78 90, BOGOTA;KR 113 OCCIDENTE CL 78 90 NORTE;110119920;2013;KR 113 OCCIDENTE CL 78 90 NORTE;h_personas;-74,11701167;4,719591222
42512;MEBOG;Bogota;CL 22-10 S 2, BOGOTA;CL 22 SUR KR 10;110119924;2013;CL 22 SUR KR 10;h_personas;-74,0900148;4,575116043
42513;MEBOG;Bogota;CL 4-20 2, BOGOTA;AC 4 AU 20;110119925;2013;AC 4 AU 20;h_personas;-74,08645742;4,598995594
42514;MEBOG;Bogota;KR 94I-81 2, BOGOTA;KR 94 I CL 81;110119926;2013;KR 94 I CL 81;h_personas;-74,10008363;4,708792488
42515;MEBOG;Bogota;KR 15-31 S 2, BOGOTA;KR 15 CL 31 SUR;110119927;2013;KR 15 CL 31 SUR;h_personas;-74,10326955;4,575999109
42516;MEBOG;Bogota;KR 22A-39 S 2, BOGOTA;KR 22 A CL 39 SUR;110119928;2013;KR 22 A CL 39 SUR;h_personas;-74,1142246;4,579079706
42517;MEBOG;Bogota;CL 87-19 SE 2, BOGOTA;CL 87 SUR KR 19 ESTE;110119929;2013;CL 87 SUR KR 19 ESTE;h_personas;-74,07826474;4,502129778
42518;MEBOG;Bogota;CL 44C-45 5, BOGOTA;CL 44 C KR 45 5;110119930;2013;CL 44 C KR 45 5;h_personas;-74,08214138;4,642034013
42519;MEBOG;Bogota;KR 70-51 2, BOGOTA;KR 70 CL 51;110119931;2013;KR 70 CL 51;h_personas;-74,10206382;4,668973811
42520;MEBOG;Bogota;CL 80-51 2, BOGOTA;CL 80 KR 51;110119933;2013;CL 80 KR 51;h_personas;-74,0719919;4,680085104
42521;MEBOG;Bogota;CL 129-42 2, BOGOTA;CL 129 KR 42;110119934;2013;CL 129 KR 42;h_personas;-74,05372777;4,716847171
42522;MEBOG;Bogota;CL 63-68 95, BOGOTA;CL 63 KR 68 95;110119935;2013;CL 63 KR 68 95;h_personas;-74,0939152;4,676482199
42523;MEBOG;Bogota;KR 30-53 2, BOGOTA;KR 30 CL 53;110119936;2013;KR 30 CL 53;h_personas;-74,0729972;4,643168356
42524;MEBOG;Bogota;CL 18-99 38, BOGOTA;CL 18 KR 99 38;110119937;2013;CL 18 KR 99 38;h_personas;-74,13887431;4,674276937
42525;MEBOG;Bogota;CL 15-22 S 54, BOGOTA;CL 15 SUR KR 22 54;110119939;2013;CL 15 SUR KR 22 54;h_personas;-74,09621255;4,589281935
42526;MEBOG;Bogota;DG 49-53 S 2, BOGOTA;DG 49 SUR CL 53 02 SUR;110119941;2013;DG 49 SUR CL 53 02 SUR;h_personas;-74,13536548;4,592500193
42527;MEBOG;Bogota;CL 54-35 2, BOGOTA;CL 54 . KR 35 .;110119942;2013;CL 54 . KR 35 .;h_personas;-74,07416377;4,645248335
42528;MEBOG;Bogota;KR 30-66 2, BOGOTA;KR 30 . OCCIDENTE CL 66 . NORTE;110119944;2013;KR 30 . OCCIDENTE CL 66 . NORTE;h_personas;-74,06828082;4,660098576
42529;MEBOG;Bogota;KR 16-3 S 2, BOGOTA;KR 16 CL 3 SUR;110119945;2013;KR 16 CL 3 SUR;h_personas;-74,08796982;4,591680313
42530;MEBOG;Bogota;CL 34-16 2, BOGOTA;CL 34 KR 16;110119946;2013;CL 34 KR 16;h_personas;-74,06554963;4,623798138
42531;MEBOG;Bogota;CL 5-71 2, BOGOTA;AC 5 KR 71;110119947;2013;AC 5 KR 71;h_personas;-74,12744739;4,627814316
42532;MEBOG;Bogota;KR 68-21 2, BOGOTA;KR 68 CL 21;110119948;2013;KR 68 CL 21;h_personas;-74,1071843;4,642852914
42533;MEBOG;Bogota;KR 7-17 23, BOGOTA;KR 7 CL 17 23;110119949;2013;KR 7 CL 17 23;h_personas;-74,06662421;4,604118047
42534;MEBOG;Bogota;TV 3-54 29, BOGOTA;TR 3 ESTE CL 54 29 NORTE;110119950;2013;TR 3 ESTE CL 54 29 NORTE;h_personas;-74,05487995;4,639235268
42535;MEBOG;Bogota;CL 65-78 S 2, BOGOTA;CL 65 SUR KR 78;110119951;2013;CL 65 SUR KR 78;h_personas;-74,17614176;4,601278496
42536;MEBOG;Bogota;KR 9-6 2, BOGOTA;AK 9 CL 6;110119952;2013;AK 9 CL 6;h_personas;-74,07430823;4,594872688
42537;MEBOG;Bogota;KR 3-74 2, BOGOTA;AK 3 CL 74 .;110119953;2013;AK 3 CL 74 .;h_personas;-74,04462847;4,657308667
